2.83542114	1.1947
2.90204539	1.1615
2.95220842	1.174
2.95180335	1.2029
2.91927832	1.2251
2.93066309	1.2546
2.96567094	1.2297
2.96283736	1.251
2.94209723	1.2222
2.83098155	1.2163
2.75602785	1.2581
2.76217529	1.228
2.7845889	1.2375
2.82505901	1.1892
2.84514608	1.1773
2.85654435	1.2504
2.8633842	1.2724
2.882687	1.2784
2.90520217	1.225
2.88561694	1.1862
2.8766556	1.205
2.85622972	1.2281
2.87225221	1.223
2.89377196	1.1535
2.86297547	1.1145
2.85660108	1.1718
2.79954206	1.204
2.76255135	1.1931
2.78648558	1.1528
2.85157175	1.1645
2.9443584	1.2686
2.92994232	1.3081
2.91204893	1.2674
2.93223198	1.2097
2.97198926	1.1703
2.99092923	1.2123
2.94678878	1.2535
2.90603269	1.2337
2.85367794	1.1875
2.85948538	1.0972
2.92453258	1.0651
2.91945446	1.1399
2.87948277	1.2018
2.81796535	1.239
2.83620039	1.2405
2.88330395	1.2271
2.91488875	1.2169
2.92888308	1.2178
2.89282903	1.2238
2.86682839	1.2073
2.8626565	1.2326
2.8880499	1.2334
2.90316823	1.1776
2.88684016	1.1652
2.88427371	1.2282
2.8484031	1.2555
2.84639998	1.2325
2.84503748	1.1826
2.85894818	1.1176
2.88640791	1.1695
2.87728569	1.2661
2.88298336	1.2715
2.91446414	1.2788
2.94132773	1.2684
2.92412276	1.2995
2.8826237	1.2921
2.83603181	1.2358
2.83822521	1.2083
2.87234771	1.1664
2.88288189	1.1567
2.85780245	1.1951
2.81857647	1.2835
2.80274821	1.2667
2.84552694	1.2175
2.88534541	1.1974
2.90343028	1.1344
2.88471399	1.1859
2.87024013	1.259
2.86828084	1.1971
2.8841028	1.1925
2.88189046	1.1745
2.83693219	1.1701
2.83167859	1.2521
2.83185323	1.2613
2.83496973	1.2054
2.84495567	1.1934
2.83499261	1.1903
2.83545583	1.1521
2.84593827	1.1724
2.90455059	1.2011
2.96268915	1.2056
2.93211119	1.1935
2.90405419	1.1938
2.86729712	1.212
2.88976178	1.1668
2.90671253	1.114
2.88532709	1.0946
2.85076394	1.1154
2.80905062	1.1895
2.81958807	1.2308
2.88942622	1.2606
3.0009836	1.2346
3.01144444	1.1654
2.91122338	1.2306
2.81424649	1.2199
2.75943208	1.1895
2.82949719	1.1772
2.8981271	1.1136
2.91049212	1.0598
2.89419494	1.1298
2.82626648	1.2559
2.8600583	1.2578
2.90892939	1.2535
2.95389294	1.2628
2.96162623	1.2371
2.89932664	1.2629
2.86470324	1.2705
2.84878468	1.2498
2.86706802	1.2569
2.85267842	1.2453
2.83434633	1.2303
2.84066103	1.2187
2.8276169	1.2083
2.88473695	1.1982
2.89557657	1.237
2.8833957	1.2286
2.8687944	1.1973
2.85380511	1.2001
2.91242609	1.2189
2.9501866	1.238
2.9842963	1.2638
2.94124858	1.2748
2.87483051	1.2312
2.83761954	1.2421
2.7872641	1.2315
2.80374521	1.2021
2.84105178	1.2101
2.88064208	1.2026
2.89352221	1.2712
2.90360519	1.3017
2.92112282	1.2935
2.96110293	1.292
3.0006925	1.2308
2.97543931	1.2161
2.94370182	1.2092
2.89210004	1.1794
2.8865189	1.2023
2.92454445	1.2182
2.93244215	1.2211
2.91308308	1.2022
2.86224964	1.2319
2.84978207	1.249
2.86774777	1.2738
2.91250517	1.2684
2.95957594	1.2247
2.94962573	1.2235
2.93647032	1.2237
2.90058328	1.2191
2.90945658	1.213
2.94580088	1.1884
2.96389047	1.2058
2.96103858	1.2437
2.89943855	1.2485
2.8571484	1.2154
2.85892047	1.152
2.88220943	1.1302
2.90578084	1.1869
2.90532818	1.2622
2.88364277	1.2713
2.88136778	1.2584
2.93365072	1.2229
2.96706271	1.2202
2.95005348	1.2402
2.89827669	1.1917
2.86553548	1.184
2.91623393	1.1805
2.94683192	1.2037
2.92786548	1.2357
2.87124758	1.2113
2.84548772	1.2055
2.86234605	1.2428
2.8825128	1.2259
2.91517927	1.1964
2.90123066	1.2041
2.89605819	1.1802
2.90503931	1.201
2.90263336	1.2689
2.90468942	1.262
2.91768891	1.2327
2.92864636	1.2141
2.95529452	1.2249
2.92589972	1.2472
2.83971341	1.2329
2.80720896	1.1524
2.8266889	1.0789
2.88991793	1.1259
2.92490648	1.1905
2.89650439	1.2825
2.85691837	1.2927
2.84943468	1.2422
2.88997559	1.2076
2.88156296	1.1582
2.82741203	1.1665
2.77805622	1.2237
2.77180545	1.2608
2.82649323	1.2611
2.84386752	1.2071
2.84556775	1.1833
2.83343456	1.2217
2.81329707	1.2943
2.84511527	1.297
2.8585929	1.2271
2.85628552	1.1815
2.83444325	1.2094
2.80122829	1.2564
2.81973588	1.2927
2.86971354	1.245
2.88445751	1.1852
2.86404936	1.1964
2.81790581	1.231
2.76670626	1.253
2.77573761	1.2163
2.8311195	1.1349
2.87557876	1.1663
2.88262303	1.2518
2.82260366	1.2692
2.79719641	1.2235
2.82006835	1.1844
2.84499417	1.159
2.86682858	1.1816
2.84319288	1.2134
2.80828403	1.1568
2.7953217	1.1426
2.82606441	1.2019
2.84228721	1.2038
2.83980202	1.2343
2.88048057	1.2912
2.92242855	1.2694
2.94624346	1.2379
2.87585137	1.2599
2.75890467	1.2204
2.71689297	1.1851
2.78321311	1.227
2.89732725	1.2364
2.95808804	1.1987
2.91519679	1.2042
2.84633323	1.2207
2.87093444	1.2759
2.91286699	1.2865
2.93742191	1.2682
2.91101437	1.1961
2.80147753	1.131
2.78915273	1.1511
2.84514175	1.2733
2.8777002	1.3187
2.8636344	1.2899
2.84013893	1.252
2.87036999	1.1273
2.90342829	1.093
2.9336073	1.198
2.88396068	1.2519
2.80765967	1.2673
2.81852748	1.246
2.84247341	1.1571
2.90961405	1.1376
2.92046251	1.2019
2.87613339	1.2784
2.87432057	1.3254
2.87524109	1.2619
2.87096871	1.1002
2.83787775	1.0631
2.81877291	1.1481
2.79210383	1.2547
2.81618769	1.2736
2.84289593	1.2051
2.84077538	1.1429
2.8308762	1.1667
2.79884156	1.2398
2.8390159	1.2393
2.89359978	1.1617
2.97169574	1.1336
2.99479076	1.149
2.9123188	1.1836
2.88852105	1.2405
2.89222113	1.2348
2.903084	1.206
2.87682966	1.2097
2.83558367	1.2166
2.8179662	1.2293
2.8286187	1.2114
2.89612399	1.1622
2.94448775	1.208
2.97617832	1.2408
2.98310781	1.2352
2.98069287	1.1972
3.02130431	1.1838
3.00212758	1.1947
2.9189402	1.1729
2.80442208	1.1774
2.7271504	1.1226
2.72790917	1.0971
2.77742111	1.1124
2.78198918	1.0555
2.78505225	1.1226
2.75231156	1.1103
2.76611903	1.1362
2.86273963	1.1502
2.91517218	1.1196
2.93447212	1.1488
2.91249131	1.1756
2.81818188	1.1849
2.80035898	1.1625
2.79187557	1.1739
2.8187397	1.1693
2.91258027	1.1845
2.94197689	1.2412
2.90932797	1.2408
2.8386497	1.2088
2.80339851	1.1648
2.84176296	1.2086
2.89021202	1.2486
2.89304787	1.2322
2.84459918	1.211
2.81130274	1.1955
2.8227394	1.2445
2.8628819	1.267
2.87075473	1.2505
2.86754609	1.161
2.87565158	1.0757
2.89898355	1.1086
2.92037703	1.1872
2.91099215	1.2169
2.90127687	1.1684
2.92722074	1.1488
3.00118651	1.1208
3.00293762	1.0842
2.91464646	1.1585
2.84560023	1.1787
2.78037519	1.1194
2.83139075	1.1943
2.88837565	1.2567
2.87661664	1.2138
2.89497541	1.1653
2.90870788	1.2068
2.94136592	1.2038
2.98786152	1.2095
2.98584155	1.1718
2.96143613	1.1104
2.95898486	1.1671
2.95385365	1.1848
2.94908595	1.1899
2.93163844	1.1782
2.89454869	1.1527
2.87945694	1.2063
2.88635503	1.2516
2.90853096	1.2107
2.92494478	1.1598
2.89854855	1.1288
2.88132856	1.151
2.86194254	1.2253
2.85073296	1.1972
2.8623521	1.1562
2.87806272	1.1433
2.88793246	1.1298
2.88222539	1.1979
2.85044298	1.2047
2.81223911	1.1892
2.84769531	1.1786
2.8920056	1.181
2.90147823	1.2588
2.85548767	1.2511
2.78268633	1.2365
2.79371585	1.2264
2.87256674	1.2157
2.93064821	1.2572
2.93017053	1.2303
2.86436701	1.1986
2.83757333	1.148
2.85336598	1.16
2.9071921	1.2406
2.93718257	1.2075
2.91271681	1.1395
2.8815765	1.1455
2.8615594	1.2018
2.8705952	1.2601
2.8669056	1.2232
2.86360564	1.1325
2.87237226	1.1943
2.81924978	1.2389
2.75680792	1.2783
2.72261097	1.2205
2.75939509	1.1195
2.85388187	1.18
2.87660778	1.1818
2.79042534	1.2257
2.71604639	1.2905
2.73029375	1.24
2.82135833	1.23
2.89509157	1.2323
2.89092388	1.162
2.87908234	1.2042
2.85299397	1.2504
2.92725216	1.2562
2.99466594	1.2538
2.95403993	1.2318
2.88347657	1.2464
2.8240236	1.2811
2.86032477	1.2791
2.90418415	1.2239
2.91091189	1.2039
2.87588918	1.2571
2.82859616	1.2897
2.87648345	1.2568
2.99202875	1.1527
3.05971606	1.0666
2.95182353	1.1729
2.80856587	1.204
2.76441653	1.199
2.85175245	1.2015
2.95312554	0.984
2.86542101	0.9022
2.82920019	1.1458
2.76878338	1.2148
2.7211245	1.1382
2.81429049	1.1933
2.91281385	1.2012
2.96931976	1.1708
2.93598492	1.2289
2.87257245	1.1784
2.86444863	1.1383
2.89755393	1.1677
2.89868589	1.1679
2.86670955	1.178
2.83755472	1.1527
2.82243717	1.1262
2.84757306	1.1787
2.87792329	1.2335
2.88855171	1.2661
2.89095379	1.2513
2.88440322	1.2194
2.90243765	1.1874
2.8705237	1.1806
2.84331985	1.2389
2.7989501	1.2115
2.78923146	1.2102
2.82049423	1.2169
2.81158273	1.1843
2.80579042	1.2162
2.79033265	1.1884
2.81638574	1.1518
2.91819441	1.2083
2.94566844	1.2674
2.93296097	1.2792
2.89547486	1.2839
2.8749709	1.2202
2.88078717	1.1704
2.8742854	1.1894
2.85431384	1.2515
2.80110693	1.3276
2.81725086	1.3126
2.84745441	1.2202
2.87501354	1.1816
2.91628162	1.2229
2.87118253	1.3022
2.84279938	1.2957
2.84488927	1.2092
2.85940915	1.0991
2.87876432	1.1217
2.87664259	1.2349
2.85866429	1.2736
2.85482107	1.2297
2.87214365	1.134
2.83299435	1.0751
2.81732522	1.1782
2.81223341	1.2416
2.82739723	1.27
2.87831813	1.138
2.89616585	1.0025
2.90749067	1.0933
2.82712717	1.2134
2.74571615	1.1769
2.78130151	1.1997
2.84777124	1.1565
2.90263014	1.0794
2.86190651	1.03
2.84854792	1.1263
2.853387	1.1992
2.87543653	1.2074
2.89708581	1.2151
2.86924897	1.1532
2.84400838	1.1092
2.88449703	1.1264
2.92685674	1.1684
2.91193971	1.2134
2.87782629	1.229
2.82859956	1.1564
2.85567727	1.0736
2.95777088	1.0781
2.97297575	1.209
2.91865198	1.2979
2.83946353	1.2292
2.84927263	1.1233
2.92932655	1.0574
2.92558523	1.1169
2.86536334	1.2525
2.80440959	1.2782
2.81671618	1.2195
2.91210687	1.1473
2.97929717	1.1226
2.9433042	1.2447
2.85883792	1.3135
2.83185308	1.2551
2.89369804	1.1782
2.95651835	1.1317
2.94068072	1.1888
2.8768252	1.2241
2.84967183	1.2278
2.86564107	1.1217
2.94910276	1.0834
2.98439963	1.1765
2.93379783	1.228
2.89245116	1.2602
2.92160207	1.2298
2.98227047	1.1469
2.98929831	1.164
2.91498171	1.2209
2.81775891	1.2587
2.79775536	1.2637
2.84307674	1.2022
2.87440527	1.1632
2.87426474	1.1953
2.84597207	1.2157
2.85503289	1.1964
2.93521341	1.1507
3.02266438	1.1356
3.0436383	1.2572
2.97484315	1.2723
2.95244784	1.2505
2.94102885	1.219
2.94304022	1.1193
2.92957001	1.1432
2.85324467	1.1891
2.78582516	1.1501
2.77827673	1.1462
2.85533388	1.1837
2.90428636	1.2588
2.88864082	1.3044
2.88916742	1.3127
2.92358129	1.2785
2.97000252	1.225
2.97651539	1.2199
2.91232218	1.2218
2.84307819	1.2484
2.86069317	1.1922
2.8933029	1.128
2.85599205	1.1134
2.84287445	1.1811
2.78659488	1.2093
2.74956132	1.1287
2.83417599	1.1571
2.90633884	1.2388
2.88745358	1.2951
2.83268812	1.239
2.82309584	1.1791
2.87538961	1.1882
2.92216154	1.1981
2.88186356	1.2276
2.81407756	1.2148
2.8233191	1.1547
2.88697062	1.1022
2.91626578	1.085
2.89051396	1.1695
2.78898635	1.2049
2.78443945	1.2295
2.86020317	1.2405
2.94159159	1.2013
2.95308049	1.2226
2.8629612	1.2292
2.82439416	1.203
2.87202055	1.2157
2.9247638	1.2114
2.94490518	1.1633
2.89139474	1.1634
2.82356437	1.1582
2.80719619	1.106
2.80928286	1.0539
2.81197568	1.0303
2.82701604	1.1097
2.83066505	1.1958
2.83985941	1.1947
2.87315035	1.1367
2.85566682	1.0181
2.85899482	1.1053
2.85942984	1.1833
2.87590119	1.186
2.89097867	1.1445
2.82928069	0.9948
2.7840095	1.0256
2.78031494	1.1523
2.81052809	1.1835
2.86329889	1.1597
2.92136096	1.079
2.94338571	1.0665
2.96973646	1.1357
3.00313777	1.242
3.02226618	1.2397
3.06409053	1.2136
3.05081811	1.1991
2.961137	1.1689
2.90037415	1.1774
2.86064728	1.1548
2.89329625	1.1746
2.91518304	1.1939
2.91023848	1.1683
2.8911298	1.1838
2.86217412	1.1738
2.88660283	1.1679
2.93866715	1.1439
2.98102201	1.1694
2.95825075	1.1049
2.90781043	1.0618
2.87199334	1.1011
2.85870212	1.1729
2.84622271	1.2356
2.80136837	1.1459
2.79381126	1.0842
2.82401715	1.1204
2.82758992	1.1124
2.85973623	1.1748
2.90357219	1.1732
2.93149624	1.0903
3.01572308	1.1547
2.95753397	1.159
2.87556844	1.1678
2.84555042	1.1598
2.84596885	1.1068
2.94137836	1.1226
2.97397056	1.1356
2.91044506	1.0242
2.82478544	1.026
2.79831285	1.094
2.77610953	0.8874
2.85853629	1.0971
2.89188265	1.2243
2.8442024	1.1535
2.82807408	1.1297
2.82649757	1.0805
2.86817348	1.0921
2.86994294	1.0678
2.82979746	1.078
2.80570889	1.0847
2.85517329	1.095
2.91144597	1.0601
2.89391139	1.0304
2.85371401	1.0975
2.79098687	1.1058
2.78751761	1.103
2.84460152	1.0924
2.84781675	1.0477
2.86355779	1.0667
2.85391462	1.1211
2.85873751	1.1236
2.9241901	1.1673
2.93493872	1.0985
2.90630423	1.0013
2.87952252	1.0711
2.91561554	1.1614
2.96335608	1.153
2.98610297	1.0587
3.01096005	0.9241
3.033987	1.0027
3.01283287	1.1131
2.94216572	1.0366
2.92513989	1.0953
2.89263358	1.1474
2.84007375	1.1185
2.86796017	1.1408
2.91939451	1.1241
2.93586537	1.1422
2.89922836	1.1961
2.85490004	1.1798
2.82628663	1.1672
2.90890379	1.1168
2.99494478	1.0887
2.92777624	1.0796
2.87098064	1.1382
2.8128654	1.2446
2.82376268	1.2236
2.91230311	1.1742
2.96916062	1.1782
2.91635474	1.2113
2.82211697	1.2399
2.79636123	1.2403
2.83221904	1.1939
2.9088592	1.1777
2.91560202	1.218
2.87871696	1.2073
2.86687063	1.1967
2.92567072	1.1941
3.02845574	1.2088
3.02371114	1.2189
2.94543955	1.1972
2.88225241	1.2108
2.9014968	1.1936
2.98030248	1.1714
2.91564137	1.1218
2.8225723	1.1526
2.75713211	1.1957
2.77988809	1.2091
2.87590134	1.2297
2.93467398	1.1244
2.93344804	1.105
2.90416733	1.171
2.90767968	1.2142
2.93264988	1.2409
2.94614681	1.1755
2.85316197	0.994
2.74602506	0.9479
2.81504923	1.1656
2.82566243	1.212
2.83123571	1.1985
2.83326905	1.1656
2.82781599	1.0815
2.91084258	1.1374
2.97501124	1.1314
2.98695852	1.1476
2.95313605	1.1174
2.86502025	1.0693
2.92279831	1.1778
2.97738026	1.1728
2.98288823	1.1682
2.98445939	1.1045
2.89332297	0.9537
2.84817229	1.0044
2.83805833	1.1386
2.83010368	1.1536
2.84500383	1.1556
2.86336178	1.1669
2.88882181	1.1688
2.92006205	1.2251
2.93156597	1.1947
2.90535855	1.1894
2.90160177	1.2224
2.88468102	1.2028
2.88298519	1.204
2.92172298	1.1442
2.92340987	1.0793
2.94539978	1.0453
2.95698926	1.0996
2.91888864	1.1915
2.88982656	1.1927
2.90002384	1.1744
2.89018494	1.0863
2.86060227	1.0519
2.85207079	1.1215
2.80440059	1.0812
2.85040316	1.1227
2.88004314	1.182
2.86847024	1.1223
2.88636003	1.0711
2.84208934	1.0884
2.84915043	1.1558
2.85694863	1.1744
2.83775771	1.0707
2.88923103	1.0142
2.97140824	1.0626
3.00379205	1.1552
2.99304454	1.2303
